MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
27.2,39.7,0.0,16.2,6.0,0.24836593994152992,69.0,0.18784530558291754,0.2666666651105036,17.0,19.0,37.0,21.0,1009.4,1007.4,3.0,3.0,30.1,37.2,0.0,0
10.7,23.3,0.0,7.8,9.9,0.16269841270194094,52.0,0.1764705882879288,0.1330275231161971,28.0,19.0,50.0,24.0,1028.0,1023.4,5.0,3.0,14.5,23.1,0.0,0
0.5,15.0,0.0,4.4,5.6,0.2499999830718824,35.0,0.2108433706871497,0.22321428568869583,9.0,22.0,71.0,52.0,1022.2,1020.7,0.0,7.0,8.8,13.7,0.0,0
8.8,28.7,0.0,7.2,12.6,0.1983805668024938,37.0,0.15625000164196612,0.1806167401127485,15.0,26.0,47.0,35.0,1023.0,1019.5,1.0,6.0,20.6,26.3,0.0,0
10.6,24.8,0.0,4.2,10.4,0.20379146919888225,31.0,0.23929471032745592,0.16923076923210797,9.0,17.0,83.0,57.0,1019.8,1017.0,4.0,5.0,13.9,21.5,0.0,0
14.2,32.6,0.4,4.4,4.0,0.2529411617113044,57.0,0.23929471032745592,0.22321428568869583,15.0,31.0,66.0,48.0,1004.2,1002.8,8.0,6.0,21.1,25.8,0.0,1
12.3,21.9,2.6,2.0,3.0,0.2529411617113044,54.0,0.2710843070514612,0.32121206244590683,15.0,33.0,86.0,94.0,1006.4,1007.1,7.0,8.0,20.7,15.6,1.0,1
16.7,24.0,9.4,3.4,6.0,0.14044944703254658,31.0,0.21604937498451868,0.21951219511968253,9.0,17.0,86.0,56.0,1023.0,1022.2,7.0,2.0,18.7,23.4,1.0,1
20.2,22.7,0.4,2.4,0.0,0.11724170521026855,37.0,0.18784530558291754,0.15422885641681935,15.0,17.0,97.0,92.0,1015.5,1012.7,8.0,8.0,20.5,21.8,0.0,1
12.7,30.4,0.0,9.4,7.7,0.1983805668024938,31.0,0.1764705882879288,0.1806167401127485,6.0,17.0,66.0,30.0,1012.7,1009.0,4.0,2.0,18.3,28.7,0.0,0
9.1,18.4,5.4,1.4,0.9,0.2751937984463616,50.0,0.2587064669173479,0.22321428568869583,31.0,24.0,84.0,57.0,1012.6,1012.8,8.0,4.0,12.1,17.2,1.0,0
9.0,19.5,0.0,3.2,6.9,0.2499999830718824,39.0,0.2108433706871497,0.1806167401127485,15.0,26.0,47.0,36.0,1013.0,1011.1,4.0,6.0,13.6,18.7,0.0,1
8.0,13.6,0.0,2.6,4.5,0.2775665399219163,85.0,0.23929471032745592,0.2666666651105036,50.0,44.0,78.0,68.0,1010.3,1005.6,7.0,3.0,9.5,11.2,0.0,0
18.8,30.9,0.0,8.6,11.0,0.2775665399219163,43.0,0.23929471032745592,0.2666666651105036,31.0,28.0,41.0,25.0,1021.4,1019.9,1.0,1.0,21.8,30.5,0.0,0
7.2,22.9,0.0,2.2,9.5,0.16269841270194094,26.0,0.2710843070514612,0.2666666651105036,4.0,6.0,82.0,28.0,1023.1,1019.2,1.0,1.0,14.0,22.2,0.0,0
11.2,28.9,0.0,8.8,11.2,0.14044944703254658,37.0,0.15625000164196612,0.2064220183442706,20.0,15.0,33.0,19.0,1020.1,1015.5,1.0,1.0,21.3,27.4,0.0,0
11.6,28.4,0.0,5.4,11.4,0.16269841270194094,24.0,0.06956521749376567,0.16190476214449462,15.0,9.0,64.0,29.0,1019.4,1016.9,1.0,1.0,16.1,27.3,0.0,0
12.0,15.5,0.0,2.4,5.2,0.2751937984463616,52.0,0.23444976058129374,0.22321428568869583,15.0,30.0,82.0,73.0,1007.4,1009.3,8.0,8.0,12.8,14.1,0.0,1
-0.1,17.0,0.2,1.2,10.1,0.2775665399219163,28.0,0.1764705882879288,0.2666666651105036,7.0,17.0,98.0,36.0,1023.7,1020.4,1.0,2.0,3.7,16.5,0.0,0
18.0,21.5,6.2,1.6,5.4,0.2775665399219163,31.0,0.21604937498451868,0.32121206244590683,15.0,13.0,90.0,80.0,1015.6,1013.9,7.0,5.0,19.6,20.9,1.0,0
16.4,24.6,0.0,4.6,4.9,0.11724170521026855,31.0,0.18784530558291754,0.2422359965972881,15.0,17.0,55.0,57.0,1017.5,1015.7,7.0,7.0,21.8,22.3,0.0,0
24.1,32.2,0.0,10.6,12.0,0.10330578514712196,48.0,0.15625000164196612,0.1330275231161971,22.0,35.0,52.0,70.0,1011.0,1009.0,2.0,3.0,29.1,29.3,0.0,0
12.9,23.7,0.0,3.8,10.1,0.11724170521026855,50.0,0.23929471032745592,0.15422885641681935,9.0,37.0,59.0,35.0,1033.5,1028.4,1.0,1.0,19.1,22.0,0.0,0
4.7,11.4,0.8,1.4,6.9,0.2775665399219163,48.0,0.2944444343442293,0.2666666651105036,15.0,20.0,76.0,64.0,1010.8,1006.6,1.0,7.0,6.4,10.7,0.0,0
10.3,15.3,4.0,0.8,8.1,0.2529411617113044,48.0,0.2587064669173479,0.23113207535041638,30.0,28.0,69.0,72.0,1015.3,1015.4,8.0,8.0,12.1,13.9,1.0,0
21.9,28.0,13.8,2.0,1.4,0.16129032270140242,52.0,0.23030301738658027,0.12676056370375144,9.0,11.0,92.0,91.0,1007.3,1004.4,7.0,8.0,23.3,24.2,1.0,1
28.2,32.3,0.0,7.0,5.0,0.2529411617113044,41.0,0.2108433706871497,0.32121206244590683,20.0,26.0,80.0,68.0,1006.8,1003.8,8.0,7.0,29.2,31.9,0.0,1
6.3,16.4,0.0,3.6,9.4,0.2529411617113044,39.0,0.2108433706871497,0.1806167401127485,26.0,19.0,65.0,40.0,1020.4,1017.8,1.0,2.0,9.7,15.0,0.0,0
13.3,22.6,0.0,2.4,3.9,0.16197204589080486,30.0,0.2587064669173479,0.15422885641681935,7.0,13.0,85.0,72.0,1022.9,1019.4,7.0,7.0,15.1,19.4,0.0,0
26.6,34.5,0.6,6.8,5.7,0.16269841270194094,56.0,0.2108433706871497,0.32121206244590683,9.0,24.0,60.0,57.0,1008.7,1004.7,7.0,7.0,31.5,32.8,0.0,1
16.9,40.8,0.0,11.6,7.7,0.24836593994152992,50.0,0.2944444343442293,0.2422359965972881,13.0,26.0,6.0,4.0,1008.7,1004.8,7.0,7.0,33.4,38.3,0.0,0
12.6,16.1,0.2,5.4,2.4,0.16129032270140242,39.0,0.19101123783559834,0.19306930707562944,20.0,20.0,87.0,53.0,1011.4,1010.7,8.0,6.0,13.5,14.7,0.0,0
18.5,41.0,0.0,16.8,12.9,0.16129032270140242,28.0,0.1764705882879288,0.32121206244590683,13.0,13.0,4.0,2.0,1007.6,1003.0,1.0,3.0,34.9,40.5,0.0,0
16.0,31.6,0.0,4.0,6.4,0.20379146919888225,26.0,0.1764705882879288,0.2064220183442706,2.0,6.0,96.0,41.0,1014.7,1012.2,7.0,7.0,18.9,29.4,0.0,0
17.5,27.7,0.0,3.4,5.9,0.10330578514712196,35.0,0.1656441958335392,0.12676056370375144,19.0,26.0,66.0,48.0,1020.1,1015.9,5.0,6.0,21.1,26.8,0.0,0
12.4,31.8,0.0,16.0,11.4,0.24836593994152992,41.0,0.23929471032745592,0.2422359965972881,17.0,24.0,16.0,14.0,1007.8,1004.4,0.0,0.0,23.8,30.5,0.0,0
9.1,13.2,0.0,1.6,2.1,0.2751937984463616,39.0,0.2587064669173479,0.22321428568869583,24.0,28.0,79.0,71.0,1014.9,1014.4,7.0,7.0,9.7,12.1,0.0,0
18.9,25.7,2.6,2.2,1.4,0.11724170521026855,30.0,0.2710843070514612,0.2666666651105036,7.0,4.0,87.0,86.0,1012.1,1010.0,8.0,8.0,20.0,23.6,1.0,1
16.9,28.4,0.0,6.8,11.1,0.10330578514712196,35.0,0.2944444343442293,0.1330275231161971,15.0,19.0,58.0,54.0,1016.8,1012.8,3.0,1.0,26.0,27.4,0.0,0
20.0,25.1,0.4,4.4,4.9,0.14044944703254658,56.0,0.15625000164196612,0.16190476214449462,30.0,33.0,82.0,77.0,1015.5,1014.6,7.0,7.0,22.1,23.6,0.0,1
23.9,32.9,0.0,7.2,10.6,0.26388864508557625,31.0,0.23444976058129374,0.2422359965972881,9.0,22.0,62.0,50.0,1014.2,1010.1,1.0,1.0,29.1,32.3,0.0,0
27.0,33.4,0.0,7.8,9.3,0.2751937984463616,37.0,0.2108433706871497,0.23113207535041638,22.0,20.0,73.0,58.0,1008.9,1005.7,7.0,5.0,30.1,32.7,0.0,0
19.8,32.9,0.0,9.0,12.4,0.11724170521026855,31.0,0.2108433706871497,0.15422885641681935,7.0,15.0,54.0,52.0,1013.8,1010.0,1.0,6.0,28.1,31.1,0.0,0
14.6,21.9,6.6,3.8,8.1,0.20379146919888225,52.0,0.19101123783559834,0.2064220183442706,20.0,28.0,48.0,52.0,1013.2,1013.6,0.0,7.0,21.0,19.4,1.0,0
9.9,14.6,0.0,0.4,3.0,0.2775665399219163,26.0,0.23929471032745592,0.2666666651105036,11.0,17.0,74.0,52.0,1031.3,1028.3,8.0,4.0,10.9,13.9,0.0,0
10.2,24.8,0.0,3.6,11.9,0.1983805668024938,41.0,0.2108433706871497,0.22321428568869583,17.0,24.0,69.0,35.0,1018.3,1016.1,0.0,2.0,17.0,24.5,0.0,0
11.7,16.1,1.8,0.6,0.5,0.1982758620729492,20.0,0.17733990178644568,0.21951219511968253,7.0,7.0,79.0,75.0,1019.2,1018.3,7.0,7.0,13.3,16.0,1.0,0
13.1,22.7,0.0,8.0,9.3,0.20379146919888225,41.0,0.19101123783559834,0.16923076923210797,24.0,24.0,58.0,37.0,1017.6,1016.7,3.0,0.0,14.9,21.7,0.0,0
16.3,33.1,0.0,5.4,6.5,0.16129032270140242,56.0,0.2710843070514612,0.1330275231161971,11.0,13.0,82.0,45.0,1012.2,1008.3,2.0,6.0,22.2,30.9,0.0,1
24.9,29.6,0.4,3.4,1.1,0.1983805668024938,41.0,0.2710843070514612,0.23113207535041638,13.0,9.0,81.0,84.0,1009.1,1006.9,7.0,7.0,28.0,26.0,0.0,0
10.8,33.2,0.0,8.5,10.5,0.1982758620729492,50.0,0.18784530558291754,0.23113207535041638,7.0,20.0,19.0,5.0,1021.5,1020.0,6.0,6.0,24.0,31.9,0.0,0
16.4,27.7,0.0,4.2,8.4,0.10330578514712196,41.0,0.17733990178644568,0.1330275231161971,9.0,30.0,71.0,68.0,1019.6,1016.2,7.0,7.0,22.6,24.8,0.0,0
22.1,33.4,24.2,8.4,7.5,0.2529411617113044,39.0,0.2108433706871497,0.22321428568869583,17.0,19.0,83.0,76.0,1009.6,1006.5,3.0,5.0,29.7,29.8,1.0,0
8.8,24.9,0.0,4.8,10.7,0.24836593994152992,22.0,0.23929471032745592,0.2422359965972881,0.0,13.0,77.0,33.0,1018.5,1016.0,0.0,1.0,12.7,22.9,0.0,0
7.3,22.8,0.0,5.6,10.5,0.11724170521026855,28.0,0.23929471032745592,0.15422885641681935,0.0,17.0,62.0,37.0,1021.2,1018.0,1.0,1.0,16.2,22.1,0.0,0
20.3,26.3,10.8,7.0,7.6,0.11724170521026855,44.0,0.2944444343442293,0.29364857722794263,24.0,30.0,95.0,75.0,1018.1,1015.9,7.0,5.0,22.0,25.8,1.0,0
12.4,23.8,0.0,4.6,9.3,0.10330578514712196,41.0,0.1764705882879288,0.15422885641681935,19.0,20.0,54.0,30.0,1020.4,1017.5,0.0,1.0,15.6,23.5,0.0,0
18.1,30.9,0.0,8.2,4.4,0.2775665399219163,54.0,0.2944444343442293,0.2666666651105036,17.0,19.0,50.0,38.0,1012.1,1009.7,5.0,7.0,22.7,29.3,0.0,0
21.4,23.7,13.0,1.0,0.0,0.2775665399219163,57.0,0.23929471032745592,0.2422359965972881,24.0,17.0,85.0,95.0,1009.6,1008.1,8.0,8.0,22.4,22.3,1.0,1
13.0,19.4,2.0,1.6,2.6,0.2499999830718824,59.0,0.2108433706871497,0.1806167401127485,20.0,28.0,61.0,87.0,1012.2,1009.9,7.0,7.0,18.1,14.4,1.0,1
9.9,16.7,1.4,1.4,3.9,0.16129032270140242,37.0,0.23444976058129374,0.1806167401127485,13.0,11.0,69.0,64.0,1016.6,1016.7,5.0,7.0,14.2,15.2,1.0,1
24.0,32.8,0.0,6.2,10.8,0.2775665399219163,30.0,0.1764705882879288,0.2666666651105036,9.0,17.0,68.0,58.0,1011.9,1008.5,1.0,3.0,29.1,31.8,0.0,0
20.8,22.4,0.0,2.6,1.5,0.1983805668024938,31.0,0.2108433706871497,0.2064220183442706,15.0,13.0,87.0,85.0,1012.4,1010.1,7.0,7.0,22.1,20.5,0.0,0
5.0,17.3,7.4,3.0,10.2,0.16129032270140242,39.0,0.19101123783559834,0.16923076923210797,20.0,20.0,58.0,37.0,1021.3,1020.8,1.0,4.0,11.9,15.5,1.0,0
23.4,33.3,0.0,12.6,11.9,0.10330578514712196,48.0,0.15625000164196612,0.1330275231161971,30.0,37.0,54.0,54.0,1011.4,1009.3,2.0,1.0,29.1,30.9,0.0,0
21.0,39.1,0.0,10.6,13.1,0.2499999830718824,39.0,0.1764705882879288,0.22321428568869583,19.0,28.0,55.0,36.0,1010.6,1008.4,1.0,1.0,29.7,36.4,0.0,0
5.1,12.7,1.2,0.6,0.2,0.2499999830718824,48.0,0.2587064669173479,0.23113207535041638,28.0,20.0,74.0,84.0,1021.2,1019.6,7.0,7.0,10.6,11.1,1.0,1
17.9,39.9,0.0,10.6,12.8,0.10330578514712196,24.0,0.06956521749376567,0.22321428568869583,15.0,9.0,35.0,10.0,1017.7,1014.4,5.0,5.0,24.9,38.8,0.0,0
12.6,18.4,1.4,6.6,5.5,0.1983805668024938,65.0,0.23030301738658027,0.22321428568869583,11.0,17.0,80.0,39.0,998.8,999.1,7.0,7.0,12.7,17.1,1.0,0
15.7,39.2,0.0,13.4,13.4,0.2751937984463616,37.0,0.20000000000586673,0.23113207535041638,9.0,15.0,34.0,6.0,1011.8,1007.7,0.0,0.0,23.3,37.8,0.0,0
21.5,28.1,0.0,9.6,0.0,0.1983805668024938,48.0,0.23929471032745592,0.16190476214449462,11.0,17.0,36.0,47.0,1014.0,1012.0,8.0,8.0,26.8,27.6,0.0,0
14.6,34.7,0.2,5.0,11.4,0.2775665399219163,44.0,0.18784530558291754,0.1330275231161971,15.0,9.0,77.0,30.0,1015.6,1012.5,1.0,5.0,19.4,32.1,0.0,0
11.5,35.8,0.0,8.0,11.9,0.14044944703254658,48.0,0.06956521749376567,0.2064220183442706,22.0,13.0,29.0,13.0,1015.5,1010.2,0.0,0.0,24.4,35.1,0.0,0
22.5,30.3,0.0,10.8,7.6,0.14044944703254658,37.0,0.17733990178644568,0.16190476214449462,13.0,17.0,58.0,43.0,1019.9,1016.7,7.0,5.0,26.6,28.8,0.0,0
19.8,24.0,13.4,8.0,1.1,0.1983805668024938,41.0,0.1656441958335392,0.19306930707562944,22.0,17.0,70.0,69.0,1019.9,1020.1,8.0,8.0,21.6,22.9,1.0,1
26.5,37.4,0.2,15.4,6.1,0.14044944703254658,61.0,0.06956521749376567,0.12676056370375144,30.0,43.0,40.0,24.0,1012.5,1010.9,6.0,7.0,27.5,34.6,0.0,0
19.9,37.9,0.0,4.4,9.7,0.16129032270140242,74.0,0.2944444343442293,0.32121206244590683,17.0,20.0,64.0,14.0,1009.5,1004.5,4.0,7.0,25.0,37.5,0.0,0
5.7,11.7,10.6,2.0,0.9,0.1983805668024938,41.0,0.23030301738658027,0.1806167401127485,28.0,22.0,82.0,61.0,1021.5,1022.4,7.0,7.0,8.0,11.0,1.0,0
2.2,16.4,0.0,1.6,9.7,0.10330578514712196,19.0,0.15625000164196612,0.16190476214449462,9.0,4.0,80.0,42.0,1027.9,1024.6,0.0,0.0,7.8,15.7,0.0,0
13.5,20.7,0.0,7.8,2.4,0.2775665399219163,76.0,0.23929471032745592,0.19306930707562944,43.0,20.0,54.0,73.0,1018.6,1019.4,7.0,7.0,16.8,15.8,0.0,0
9.5,34.3,0.0,9.2,12.2,0.16269841270194094,33.0,0.18784530558291754,0.29364857722794263,17.0,15.0,8.0,2.0,1019.2,1014.8,0.0,0.0,26.8,32.9,0.0,0
6.9,18.5,0.0,2.8,3.0,0.20379146919888225,43.0,0.1656441958335392,0.16923076923210797,13.0,28.0,77.0,70.0,1026.5,1022.4,7.0,7.0,13.7,17.1,0.0,0
21.2,27.6,0.0,8.2,12.9,0.10330578514712196,33.0,0.23030301738658027,0.12676056370375144,6.0,22.0,67.0,63.0,1008.6,1005.8,3.0,2.0,24.7,26.6,0.0,0
-1.8,11.5,0.0,1.4,0.8,0.20379146919888225,31.0,0.23929471032745592,0.19306930707562944,0.0,9.0,78.0,36.0,1024.2,1023.1,1.0,1.0,4.6,11.0,0.0,0
6.2,16.9,0.0,0.6,9.2,0.14044944703254658,26.0,0.23929471032745592,0.21951219511968253,7.0,11.0,89.0,51.0,1025.4,1021.9,2.0,1.0,10.9,16.6,0.0,0
0.5,20.1,0.0,4.8,9.4,0.10330578514712196,37.0,0.06956521749376567,0.15422885641681935,22.0,19.0,44.0,35.0,1024.9,1019.5,2.0,5.0,13.3,19.8,0.0,0
11.3,18.9,0.0,2.8,1.7,0.2499999830718824,41.0,0.2587064669173479,0.16923076923210797,15.0,20.0,73.0,96.0,1018.0,1018.3,7.0,7.0,16.5,15.2,0.0,1
13.2,19.4,0.6,1.4,5.2,0.2499999830718824,54.0,0.23929471032745592,0.23113207535041638,15.0,28.0,89.0,54.0,1016.5,1015.6,7.0,6.0,15.3,18.9,0.0,1
11.7,28.8,0.0,9.8,13.6,0.1982758620729492,46.0,0.15625000164196612,0.12676056370375144,13.0,15.0,54.0,25.0,1018.6,1015.5,0.0,1.0,17.6,26.7,0.0,0
16.5,22.0,0.0,6.6,2.4,0.1983805668024938,43.0,0.23444976058129374,0.1806167401127485,24.0,30.0,66.0,61.0,1009.1,1009.8,7.0,7.0,21.4,19.2,0.0,1
8.4,15.6,0.2,1.6,6.7,0.1983805668024938,20.0,0.23444976058129374,0.19306930707562944,4.0,9.0,80.0,68.0,1025.6,1023.4,5.0,4.0,12.2,14.6,0.0,0
22.0,29.9,0.0,6.0,7.7,0.11724170521026855,30.0,0.20000000000586673,0.1330275231161971,13.0,20.0,67.0,59.0,1013.7,1010.8,2.0,2.0,26.2,27.8,0.0,0
3.7,25.2,0.0,7.2,11.2,0.1982758620729492,48.0,0.19101123783559834,0.21951219511968253,2.0,28.0,28.0,12.0,1026.6,1023.3,0.0,0.0,15.4,24.4,0.0,0
24.3,34.9,0.4,7.8,11.8,0.16197204589080486,39.0,0.15625000164196612,0.2666666651105036,20.0,31.0,59.0,50.0,1011.7,1006.6,1.0,2.0,28.7,33.4,0.0,0
0.8,15.0,0.2,1.2,8.0,0.10330578514712196,17.0,0.15625000164196612,0.1330275231161971,7.0,11.0,95.0,52.0,1024.3,1020.7,1.0,1.0,4.9,14.6,0.0,0
6.8,18.5,0.0,1.2,3.5,0.16197204589080486,22.0,0.15625000164196612,0.15422885641681935,9.0,15.0,93.0,57.0,1031.7,1027.5,7.0,5.0,9.3,18.4,0.0,0
14.7,31.0,0.0,12.6,8.7,0.16197204589080486,63.0,0.23929471032745592,0.2422359965972881,41.0,20.0,52.0,26.0,1010.7,1008.3,7.0,7.0,22.7,30.7,0.0,0
8.8,15.2,0.4,0.0,4.7,0.16129032270140242,35.0,0.23444976058129374,0.19306930707562944,17.0,19.0,85.0,87.0,1022.1,1023.0,7.0,7.0,12.5,13.9,0.0,0
12.0,24.4,0.0,2.2,5.2,0.2775665399219163,28.0,0.21604937498451868,0.2422359965972881,20.0,19.0,74.0,41.0,1023.9,1019.8,3.0,7.0,15.3,22.6,0.0,0
14.1,19.2,0.0,4.0,2.4,0.1983805668024938,44.0,0.1656441958335392,0.1806167401127485,22.0,26.0,60.0,61.0,1015.5,1014.4,7.0,7.0,16.8,17.7,0.0,0
8.7,17.8,0.0,6.2,1.2,0.2751937984463616,41.0,0.2108433706871497,0.23113207535041638,17.0,24.0,73.0,54.0,1012.5,1011.5,0.0,4.0,12.1,16.8,0.0,0
6.7,23.8,0.0,4.4,9.8,0.16269841270194094,24.0,0.23929471032745592,0.12676056370375144,0.0,11.0,77.0,37.0,1022.4,1017.6,0.0,1.0,12.9,23.2,0.0,0
21.2,36.1,0.0,8.2,12.8,0.2775665399219163,26.0,0.17733990178644568,0.2666666651105036,7.0,15.0,49.0,40.0,1009.8,1007.0,0.0,1.0,31.4,33.3,0.0,0
15.3,25.7,0.0,10.6,4.4,0.16129032270140242,57.0,0.23929471032745592,0.19306930707562944,37.0,22.0,47.0,58.0,1014.6,1015.0,7.0,7.0,21.7,21.8,0.0,0
16.9,24.1,16.2,0.2,3.3,0.16269841270194094,31.0,0.23030301738658027,0.21951219511968253,9.0,15.0,91.0,63.0,1029.5,1026.8,7.0,6.0,18.6,23.0,1.0,0
11.2,19.3,9.8,1.4,8.4,0.2499999830718824,35.0,0.23929471032745592,0.23113207535041638,0.0,11.0,96.0,60.0,1020.2,1018.6,4.0,4.0,13.4,18.3,1.0,1
4.5,19.1,0.8,1.2,8.9,0.2775665399219163,44.0,0.23929471032745592,0.2666666651105036,30.0,22.0,78.0,53.0,1012.8,1008.8,4.0,7.0,12.3,18.2,0.0,0
17.3,21.1,4.4,6.2,2.4,0.16197204589080486,39.0,0.2944444343442293,0.29364857722794263,15.0,22.0,91.0,92.0,1020.7,1017.7,8.0,8.0,18.5,18.7,1.0,1
9.7,21.7,0.0,1.8,9.5,0.1983805668024938,31.0,0.23929471032745592,0.19306930707562944,0.0,19.0,66.0,48.0,1022.4,1020.0,3.0,5.0,16.4,20.9,0.0,0
18.5,27.9,0.2,3.4,9.8,0.2529411617113044,50.0,0.21604937498451868,0.23113207535041638,9.0,24.0,73.0,39.0,1011.6,1008.5,3.0,5.0,22.5,26.7,0.0,0
13.2,25.6,0.0,4.0,9.5,0.26388864508557625,30.0,0.2587064669173479,0.2666666651105036,11.0,19.0,78.0,40.0,1019.5,1014.9,5.0,5.0,15.9,24.2,0.0,0
19.9,31.0,0.0,4.6,9.0,0.2488479261444298,31.0,0.19101123783559834,0.19306930707562944,17.0,15.0,67.0,47.0,1012.1,1008.6,6.0,3.0,23.3,30.5,0.0,0
15.8,24.9,0.2,8.2,0.9,0.10330578514712196,39.0,0.06956521749376567,0.2064220183442706,22.0,13.0,67.0,46.0,1016.6,1013.9,8.0,8.0,18.1,24.1,0.0,0
7.9,15.0,0.0,4.0,1.9,0.14044944703254658,28.0,0.23444976058129374,0.21951219511968253,6.0,13.0,74.0,53.0,1026.3,1023.5,7.0,7.0,11.6,14.2,0.0,0
15.3,18.6,8.6,3.6,10.1,0.1982758620729492,44.0,0.17733990178644568,0.21951219511968253,24.0,22.0,67.0,64.0,1021.0,1019.6,3.0,1.0,17.0,17.9,1.0,0
15.3,35.5,0.0,12.2,13.2,0.1983805668024938,35.0,0.20000000000586673,0.1806167401127485,4.0,17.0,29.0,28.0,1008.9,1007.4,5.0,1.0,28.5,31.9,0.0,0
18.9,38.8,0.0,12.0,12.4,0.2775665399219163,41.0,0.1764705882879288,0.2422359965972881,20.0,20.0,10.0,5.0,1012.0,1008.7,0.0,0.0,27.6,37.9,0.0,0
5.0,17.7,0.0,5.4,0.9,0.20379146919888225,31.0,0.2587064669173479,0.2422359965972881,9.0,13.0,80.0,61.0,1017.7,1015.7,7.0,8.0,13.7,16.9,0.0,1
18.1,22.5,0.0,5.2,9.0,0.20379146919888225,57.0,0.1656441958335392,0.16923076923210797,37.0,33.0,73.0,66.0,1031.4,1031.9,1.0,4.0,18.9,21.3,0.0,0
8.5,16.3,6.2,1.8,8.7,0.14044944703254658,35.0,0.17733990178644568,0.19306930707562944,17.0,13.0,72.0,53.0,1021.8,1021.1,5.0,3.0,12.2,16.2,1.0,0
18.3,23.2,0.0,4.4,0.5,0.11724170521026855,37.0,0.06956521749376567,0.1330275231161971,20.0,26.0,82.0,73.0,1019.3,1018.0,7.0,7.0,21.1,22.1,0.0,0
20.0,29.9,0.0,4.0,7.6,0.11724170521026855,33.0,0.06956521749376567,0.2064220183442706,9.0,7.0,69.0,64.0,1020.1,1017.4,6.0,2.0,23.5,27.4,0.0,1
7.6,13.2,0.0,2.4,0.3,0.2751937984463616,19.0,0.1656441958335392,0.32121206244590683,6.0,7.0,73.0,97.0,1021.3,1021.4,8.0,8.0,11.0,11.8,0.0,0
17.3,25.3,0.0,9.2,7.0,0.2488479261444298,35.0,0.17733990178644568,0.16923076923210797,24.0,17.0,64.0,41.0,1025.2,1022.0,8.0,7.0,17.8,24.3,0.0,0
20.5,25.5,16.0,4.8,0.3,0.16269841270194094,63.0,0.20000000000586673,0.2064220183442706,20.0,28.0,81.0,65.0,1003.0,1004.4,7.0,7.0,22.2,24.2,1.0,0
24.1,31.5,0.8,6.4,7.3,0.2488479261444298,35.0,0.17733990178644568,0.12676056370375144,19.0,22.0,80.0,59.0,1010.6,1007.8,5.0,5.0,26.6,30.7,0.0,0
8.4,22.3,0.0,4.4,11.5,0.1983805668024938,31.0,0.06956521749376567,0.22321428568869583,6.0,13.0,63.0,47.0,1020.7,1018.6,5.0,1.0,17.7,21.5,0.0,0
2.4,16.6,0.0,1.4,8.4,0.11724170521026855,30.0,0.06956521749376567,0.1330275231161971,13.0,20.0,75.0,55.0,1032.1,1027.0,1.0,4.0,8.0,15.9,0.0,1
3.8,17.2,0.0,2.2,9.1,0.16197204589080486,30.0,0.1764705882879288,0.29364857722794263,15.0,7.0,79.0,38.0,1030.8,1026.7,1.0,6.0,9.8,16.9,0.0,0
1.1,14.1,0.0,0.6,8.3,0.24836593994152992,35.0,0.2710843070514612,0.2422359965972881,28.0,19.0,73.0,54.0,1008.9,1003.8,7.0,5.0,5.3,13.4,0.0,0
7.9,16.6,5.8,3.6,10.4,0.24836593994152992,59.0,0.23929471032745592,0.2422359965972881,22.0,22.0,59.0,31.0,1001.6,1003.4,5.0,4.0,12.0,14.8,1.0,0
8.1,28.3,0.0,6.6,8.8,0.24836593994152992,26.0,0.15625000164196612,0.2422359965972881,7.0,15.0,58.0,20.0,1017.1,1014.1,0.0,6.0,14.0,26.6,0.0,0
5.9,18.2,0.0,1.0,7.4,0.26388864508557625,33.0,0.18784530558291754,0.2422359965972881,9.0,20.0,78.0,47.0,1020.7,1016.6,4.0,6.0,10.7,17.4,0.0,0
14.4,16.8,0.0,1.2,0.1,0.2488479261444298,24.0,0.20000000000586673,0.16923076923210797,9.0,11.0,78.0,71.0,1022.1,1020.9,8.0,8.0,14.7,16.2,0.0,0
9.7,20.9,0.0,3.6,3.1,0.14044944703254658,48.0,0.15625000164196612,0.21951219511968253,31.0,30.0,68.0,59.0,1018.9,1016.2,8.0,7.0,14.7,19.5,0.0,0
26.2,34.3,0.0,11.4,9.9,0.11724170521026855,54.0,0.23444976058129374,0.2422359965972881,4.0,17.0,58.0,58.0,1011.2,1007.4,2.0,3.0,31.1,32.4,0.0,1
14.1,20.6,2.0,6.2,11.4,0.20379146919888225,41.0,0.1656441958335392,0.16923076923210797,26.0,19.0,69.0,44.0,1007.1,1007.7,5.0,2.0,15.0,20.0,1.0,0
15.6,33.1,0.0,8.0,12.3,0.16197204589080486,33.0,0.2944444343442293,0.15422885641681935,9.0,9.0,61.0,27.0,1022.8,1020.3,1.0,1.0,20.6,31.5,0.0,0
21.6,31.2,0.0,10.6,11.5,0.16197204589080486,61.0,0.2944444343442293,0.15422885641681935,15.0,31.0,76.0,51.0,1017.4,1013.9,2.0,3.0,24.8,29.5,0.0,0
